date,address,type,WAT,risk_level,risk_description
2023-09-14,0xa2e2db5ade80ac2d06536f0c0e9c9d8f08b0508b,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x8d7674523d2ccd1d631aa1f456b319ff849dc16c,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xa7eb04a6d61189192237c815702db082ae0fb973,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xa7002fccc20f10a38c579a8d2d14d34f2a9a02a5,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xe8c4bece93084d649fb630886b5332942b643bb9,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xee878855bb65bd9d724d4946aa32ba7d988d1939,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xbc846b8a1caaa95cdd18faa28d4fd16791007801,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xcdd6494aeb193c8d5541b5b9c5e72a3809a98fdc,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x231b69254d48de6e96c395100b3d9bce8d658e49,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x96d3cff085dc71de43767694a3bef6a4b294385a,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xa610e3b12641abefd4383b0889e51756e490dbf0,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xf38d89f9ace1934d155c7a5b2c41a729b7702a09,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9f5304065f01d1a23b6420d5c53fbae0c7c9c657,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x158648792927ebb7a5c0d598bab4d23417465e0b,Top_TVL_Risky_Pool,0,4,"The address is found to be associated with some already known malicious addresses.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xeb6b00f8c7e1da78fb919c810c30dde95475bdde,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x25abc9a43b172fa24eb4208b93af2a5faac08181,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x31f0bc450c12eb62b4c617d4c876f7a66470fcb3,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xead4a325a3cc43ebbc0207127cd04dd1d1894348,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x60b10129e83451b974260918a7a8e5ae3c44512b,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xad0f8f98ba1f8477bd179048885276d51b12b13e,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xdb5f00592463a3f459f418eb831e4d2c4db8e156,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x7181638e041e26321f9f2519e2f885f656458519,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x64b5d3f6fd5fbc4f2832c8c42315d5fdd6bc8bd2,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x3a5ce828f6fa6e12971e6bd74089d6e56a5bee3a,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xb7f3d845d693c930fa0fa1c4d71bb6ba40ab6af4,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xced59c3249f20ca36fba764bfdd9d94f471b3154,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x8d07f605926837ea0f9e1e24dba0fb348cb3e97d,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x9affc8cba62578e0293429a033f3ce5baf5ee069,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0xb1678cc5ab33c7089abf2d417c57de7ff0135025,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x6521f741db59bff3e685c35baf064441e82a1cc3,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x17fabaf66256fb40f350576bafa1807429708e34,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0xae493c72224c77d85032b534a44a117cbca8df06,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xc9e5aa12a5644c5bd4c342d232bebc3a678e03e3,Top_TVL_Risky_Pool,0,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0xae4d7b8e83bacc7469615565aa0b5030f01334b5,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x079c84ce97c72c79e7402d4383c6b2d25e51a426,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x7a40cfdc274e23db713d90c671f427333d3c867f,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk"
2023-09-14,0xa5f8128d04692656a60f17b349c2146c48e6863a,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x0c7fc02c7417bcf147a70fac98f0390f82c0ca2b,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x4cbd8adcd7eca7d1b71adbbf484f1e8014681a9d,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x26a7546c8f5e5f706cb598caa68134f6ecf8d657,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x09c253d1e27ea2dc7e0a23647483a8338f533ece,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xed554ce4d15d83858f57e9996296fcd742e76e24,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xa995276a5fb2742b51615bc7dd59f404de82e034,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x5c9f53151229b52936dfb47d9a980369148fdbfc,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x59d0f1c904c7831aeb04eb94fc2c87b8945ebff9,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xd60f15dffd3296871fcdf9e3a074e225648ae242,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xd25631648e3ad4863332319e8e0d6f2a8ec6f267,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x10f292a6e694c38c5d570127da445143a2d882f3,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x66fff5bb007c4885a00fc14bdb1eee389b804ef7,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x2033f3599e070c3becd09b0b28988a9c45a059d5,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x0d36cc179019db9a65aa3b85db59e4bb52df0b12,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x0f2420fc7ce2446c35cd37f514486aa88d703bc3,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xb1d9207ac3187bdc2595420df122e6a1bfa150d8,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x568404fefea23bc406056dc90e61125ed7bda045,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xe745c551389556f2ba42bdd27eecbad326b7e65b,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xe758b7856756fa0e5d21be5412dfff8c317cc678,Top_TVL_Risky_Pool,0,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x5a457e055461a50922ddaea89999af30988753a3,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x7d6c3f7aaaf01a91574c82b82e57b1f64ff48039,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x9a60dcf4b49934e2ac535dc07a9a3689b52268b4,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0xbeabbee68cbfa18aa179fa4b84a7b7bd37a71597,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xb4c16ed711c06b84e4312d5f09bcbd88e4f4d3b6,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x785700bc30de3c9a8f1dcd5cdb2652150f36ecd5,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xbc9742077cce639c7dae92e21633ccce83f7b6f7,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x2b53d7014865c705df383ab58b3c1de5388ad567,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x95dd3bd912c4c7bac01f9e8829dc7ab360bbffb4,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xe0796f447d28d99ec893721e32f84ad1bf9f60da,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x9bb6c19905c4ec8b8d10ceed5ce1781885b137a9,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x3915ce20f6c43635101d4b7008a7d3b1c24c2572,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x9f2eea5375992f8eb33eb1fdf56476c6f1a89ded,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xee5f12c18761e8eaeab88f6db244b5353413a23c,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x64f156bd914ae7d377e61f8b985ee64daa66ae80,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x75494341047b83cdb93a26afa8061fe583b2c61a,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x6c93931a8ac1a94b7dde231a19a33d2a5cf3bab4,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xcc68828491854d8619d6d3b63d38536a56962bb8,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xba509bdb71a29301860800e13867b59b461747af,Trending_Risky_Pool,42432,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,Trending_Risky_Pool,22901,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x75ca521892de7f2ecfb070cab545c250d0ceb7e3,Trending_Risky_Pool,13879,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,Trending_Risky_Pool,12096,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,Trending_Risky_Pool,4468,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xb86126b872e3f23bc62d6a4a3152ec65202a2073,Trending_Risky_Pool,4466,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,Trending_Risky_Pool,3869,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x93023f1d3525e273f291b6f76d2f5027a39bf302,Trending_Risky_Pool,3819,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x3e195dd3c55568362dcab32a61d253c1ca365786,Trending_Risky_Pool,3620,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x11a1764c877837921eca6f3f58cdbe9bcd4e9e5e,Trending_Risky_Pool,3391,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xdd63525fab69a97224962a076a642bfcf0714f2e,Trending_Risky_Pool,2850,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xb1d4e33dd4aa6204bc8aae340b67455a662f038a,Trending_Risky_Pool,2392,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x9767c8e438aa18f550208e6d1fdf5f43541cc2c8,Trending_Risky_Pool,1879,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x83d3c2d1a55687498df6800c5f173ec6a7556089,Trending_Risky_Pool,1853,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,Trending_Risky_Pool,1799,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd983ab71a284d6371908420d8ac6407ca943f810,Trending_Risky_Pool,1599,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x6cf271270662be1c4fc1b7bb7d7d7fc60cc19125,Trending_Risky_Pool,1345,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,Trending_Risky_Pool,1154,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xa4838122c683f732289805fc3c207febd55babdd,Trending_Risky_Pool,1089,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x150cbd6e82d63db545ff8904de365b9154b0b386,Trending_Risky_Pool,893,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9a2478c4036548864d96a97fbf93f6a3341fedac,Trending_Risky_Pool,860,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x77087ab5df23cfb52449a188e80e9096201c2097,Trending_Risky_Pool,705,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x1e83d06e17cae34415bea30116ac755456131020,Trending_Risky_Pool,666,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x8772eb993841c335185afc1a55c1d9347099e2e9,Trending_Risky_Pool,626,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,Trending_Risky_Pool,529,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,Trending_Risky_Pool,411,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xb1a1d06d42a43a8fcfdc7fdcd744f7ef03e8ad1a,Trending_Risky_Pool,375,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x14beb72194866e1b4d6ffad3cd5b488f76168b61,Trending_Risky_Pool,373,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,Trending_Risky_Pool,363,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,Trending_Risky_Pool,333,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,Trending_Risky_Pool,311,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x8624b3a4f29620390d06286df207f6791c243389,Trending_Risky_Pool,297,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd9628be9ef42b75ca171128e8ce32eceecd858fd,Trending_Risky_Pool,289,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xc632f90affec7121120275610bf17df9963f181c,Trending_Risky_Pool,280,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9a3321e1acd3b9f6debee5e042dd2411a1742002,Trending_Risky_Pool,278,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x0566b9a8ffb8908682796751eed00722da967be0,Trending_Risky_Pool,271,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xff71e87a2e7b818eee86f3f1c2e94a06cac85866,Trending_Risky_Pool,189,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xa4a66d8a705260c8cb1ebb59224e018015294f48,Trending_Risky_Pool,151,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x95173a846cf2134ce5d1dc86bdfb46aa8e41f697,Trending_Risky_Pool,117,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x9fbd6973f7e6e49eac8ff2eb857fdeed41d2e482,Trending_Risky_Pool,105,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xb12e8eb6b1f24e14381514d2f3b75e7c61487016,Trending_Risky_Pool,95,5,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x2a48ece377b87ce941406657b9278b4459595e06,Trending_Risky_Pool,79,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x56b331c7e3d68306f26e07492125f0faa9d95343,Trending_Risky_Pool,78,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xee246aa7e2ecf136466c6fe4808f395861c6a04e,Trending_Risky_Pool,54,4,The address is blacklisted based on threat intelligence or manual analysis.; The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
